Restaurant_Name,URL,Is_Local_Guide,Total_User_Reviews,Rating,Date,Review_Original,Service_Option,Meal_Type,Price_Range,Noise_Level,Crowd_Size,Score_Food,Score_Service,Score_Atmosphere,Recommended_Dishes,Parking_Options,Vegetarian_Options,Kid_Friendliness,Wheelchair_Access,Dietary_Restrictions
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,5,2 months ago,อร่อยมากค่า🫶🏻🫶🏻,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,5,a month ago,อร่อย แซ่บครับ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,a month ago,อร่อยมากครับบ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,5,4,2 months ago,แนะนำข้าวผัดร้านนี้นะตะ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,5,2 months ago,ราคาไม่เเพง อาหารอร่อยดี มีน้ำเปล่ากับน้ำซุปฟรี,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,a month ago,ข้าวผัดอร่อยหอมกระทะ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,14,5,a month ago,อร่อยมากครับ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,18,5,2 months ago,อาหารอร่อย ปริมาณเหมาะสม,,,,"Quiet, easy to talk",,5,5,5,,Free street parking,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,a month ago,อาหารน่าทานมากกก บรรยากาศในร้านดี,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,8,5,2 months ago,บรรยากาศดี บริการยอดสุดยอด,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,3,5,2 months ago,อร่อยดีครับ,,,,,,,,,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,2 months ago,"😋🥗อาหารอร่อย​ ได้เยอะแบบจุก​ อิ่มถึงเย็น
🥘🍍ข้าวผัดสับปะรด​ในแบบฉบับที่แท้ทรู
❤️ไว้ไปลองชิมเมนู​อื่นๆเพิ่มเติมน้า",,,฿1-200,"Quiet, easy to talk",,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,2 months ago,กะเพราเนื้ออร่อย,,,,,,,,,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,2 months ago,Good taste kub👍 …,,,,,,,,,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,a month ago,ร้านบรรยากาศดี ข้าวอร่อยครับ,Dine in,Dinner,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,3 weeks ago,I really like their lava egg and pork krapow!! Amazing place :),,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,Edited 2 months ago,อาหารน่ากินเยอะมากค่ะ,,Lunch,฿1-200,,,4,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,5,2 months ago,ข้าวผัดและผัดไท  อร่อยมากค่ะ,Dine in,Lunch,,,,5,5,5,,,ข้าวผัดมังสวิรัติอร่อยมากค่ะ,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,2 months ago,อร่อยมากเจ้าบริการดี,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,2 months ago,พี่เจ้าของบริการดีมากเลยค่ะะะะ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,3,a month ago,99 บาท 😳,,,,,,3,3,3,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,7,5,2 months ago,Good taste,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,2 months ago,อาหารอร่อย ราคาถูก,,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,2 months ago,ถูกอร่อยมากครับ,,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,2 months ago,อร่อย คุ้มค่า สมราคา,,Dinner,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,12,5,a month ago,บรรยากาศดี  อาหารอร่อย,,,,,,,,,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,a month ago,Very amazing minced pork rice !,,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,a month ago,อร่อยมาก,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,5,4 weeks ago,Very good tasty,Dine in,Dinner,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,13,5,a month ago,ฟินมากกกก,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,3,5,2 months ago,😍,Dine in,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,5,5,2 months ago,อร่อยมากค่ะ,,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,a month ago,อร่อยมากครับ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,9,5,a month ago,อาหารน่ากิน,Dine in,Lunch,฿1-200,,,5,3,3,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,2 months ago,อาหารอร่อย,Dine in,,฿1-200,,,5,3,3,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,3,5,2 months ago,อร่อยมากครับ,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,3,5,2 months ago,สอาดอร่อย,,,฿1-200,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,a month ago,Very good,,,,,,5,5,5,,,,,,
ข้าวผัดพ่นไฟ,"https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B9%88%E0%B8%99%E0%B9%84%E0%B8%9F/@18.7951134,98.9632092,19z/data=!4m8!3m7!1s0x30da3bd2bc6bc6a9:0xaee3904e4cc92d9d!8m2!3d18.7951134!4d98.9632092!9m1!1b1!16s%2Fg%2F11mkqmcr7t?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,1,5,2 months ago,ดีค่ะ,,,,,,5,5,5,,,,,,
